sleep_hours,stress_level,exercise_minutes,screen_time,social_interaction,mood_score,water_intake,risk_level
7.021409601754651,10,1.4743753942716493,5.788563950597806,5,7,5,1
5.569090870905033,2,44.80429799891318,7.011620531287319,9,1,5,1
6.389445530609829,4,25.366803389394747,5.589414811897214,8,6,8,0
8.029477685435051,6,42.90172104090065,6.496081285791609,6,2,4,1
7.158841679672851,5,4.870725883464553,5.164421101841869,3,8,5,0
7.876619470708726,1,25.446962882273265,6.0840264591069495,6,5,6,0
9.964660876773229,6,8.776516100107363,6.901945621503415,5,3,6,1
4.653637582433423,1,7.765524176043605,8.945260501326116,1,10,9,1
9.425818862452935,3,0.3477886023819972,4.970714383797574,5,7,7,0
7.156533906284819,10,4.189613409879491,6.288363983017859,7,2,5,1
5.6518239275153075,5,11.100106067177736,7.738255074436388,9,5,7,1
5.004529561391515,10,3.7287835148845043,3.1208127843395657,1,8,10,2
6.71631941383445,5,127.75911985019123,9.995652250054262,3,1,4,2
8.382475167886689,10,11.072519205012865,8.358061505183894,8,1,7,2
6.808676319433698,6,4.189034676160093,2.5770230292701197,6,3,5,1
9.266732395371022,10,6.659912993278011,6.74276368320688,5,3,4,2
4.823236464922662,8,26.58035608136121,4.871093132271769,10,7,10,1
6.981866578230918,5,1.9855891032372026,5.205303936163777,2,6,5,0
5.121409833380321,1,59.50957269198467,6.701002993644209,3,7,8,1
7.545447823937452,5,97.71266118661313,8.100799071748877,2,4,12,1
8.33033108514595,3,8.500640301178226,5.0682541156534295,1,2,6,1
6.36885730947842,4,17.94030694136768,5.095103588432786,7,2,8,0
3.0936792150592987,8,0.6714928166467319,6.744333524732217,3,10,6,2
7.298422220194742,7,30.708781278641563,7.143912643944999,7,1,10,1
7.655107827600264,5,16.02927949702865,3.9857372563918387,7,9,3,0
7.606442132442546,2,9.443725157915878,9.447345803383909,8,7,5,0
8.853673287733232,6,6.951800081470198,4.713371345680357,1,10,6,1
5.393419480526427,6,31.841496137537284,7.92934847937284,5,3,4,2
8.020324158175674,10,16.146779811146313,6.903409299781354,10,2,2,2
8.788761268716963,10,5.941065715125517,7.212647844016574,9,3,10,1
4.332118623990224,6,35.04939517976119,4.752097167517464,7,7,5,1
7.479477738878466,9,24.977262888039398,2.5522995623799223,1,5,5,1
6.243730253488493,8,58.70016712938595,5.957197004181603,8,3,4,1
6.877715990347531,8,3.749075414778973,5.965439727877408,3,9,7,1
7.5215147253075045,1,46.20667624328385,4.083956184629424,4,2,6,1
6.2691571538296715,5,33.58130238106139,7.8358863831242225,4,7,4,0
5.986437881257582,7,3.665399761452566,5.896941123627119,10,10,6,1
7.051228626232037,6,35.60567712396001,4.381854676115095,8,6,8,0
5.369131091705796,5,17.477560058516648,7.170142688768163,1,6,7,0
5.371262306672222,8,87.00436517238768,7.22324000222542,8,7,5,1
8.019059924434755,3,4.5809493224069335,4.567304121728199,9,6,3,1
5.276808947262015,6,30.88658741029895,8.466783864818762,9,2,2,2
7.999468751363818,5,14.437035994524358,10.486487926460708,5,5,2,1
7.693886939280927,8,94.26763315257764,3.819939009052708,4,3,7,1
4.411289906814105,4,12.013202927492769,5.632612067246814,4,9,6,1
5.983653021496517,8,98.25220443146786,6.674019601797982,9,8,10,1
8.79116410457106,10,69.52665292417912,10.560520460597854,8,10,2,1
5.528251703290477,2,9.457075877024863,4.5324454343852425,10,2,7,2
6.303393606535918,9,48.819164249731564,4.120831022810503,10,1,8,1
7.693091339877845,9,162.81318448981594,4.107161705430497,7,4,5,1
8.175085763923892,10,8.73717181805718,8.442847186783904,3,4,9,1
6.622691670933256,10,17.22239812610522,4.58433744353213,4,10,10,1
6.103734707962538,6,22.03037341503609,4.299731594564763,9,2,5,1
9.133554792547761,4,10.483794036881699,6.461934657390308,8,7,5,0
9.608349495696368,4,0.46147640099667203,6.616442623167961,1,3,6,1
8.468287076172693,6,7.458812121510453,8.142040944225672,3,7,4,1
7.127977213847536,5,9.935934269424674,6.183852074014453,10,7,2,1
5.78760141753861,6,17.5880184636505,6.497864211920534,2,1,2,2
5.7543333901651526,7,5.629762451760727,5.789458768841399,2,6,6,1
7.783771157898636,7,61.967190282674245,3.391386152947173,8,4,4,0
7.627597331333026,9,36.614361690868606,5.6007906552726405,6,8,5,1
9.102397889419644,8,2.6715101661264473,6.1256671458386815,6,8,1,1
7.975675138804209,6,31.50258916516491,5.112353040617336,4,3,3,1
4.7453795473602725,6,31.809724611254314,2.871092026752063,1,4,6,1
8.577921426584378,5,93.85814985013062,3.7300190644777604,7,1,2,1
5.502909059028381,1,0.09076330194175314,5.921237404209704,8,10,3,1
6.424043092071472,9,8.547873950419218,7.86550619181052,2,2,5,2
7.3753003093775416,9,78.84591677562531,9.364568192246432,2,7,8,1
9.993501234675946,9,80.70656578818554,5.632338839359756,1,7,5,1
11.664877834008042,8,38.25186680808673,4.566251458575051,4,9,1,1
7.910084588704274,10,43.54269678837139,5.25498100293239,6,10,6,0
6.725205071919418,3,2.878248985543655,3.907169527612577,5,9,7,0
7.801758472720826,1,21.63873611150153,7.575491082622863,4,9,5,0
8.331483138810754,8,7.902681393070995,10.275223258758448,4,6,3,1
6.518998561664213,7,5.998123862802837,4.6149302312899945,10,8,11,0
9.692817033868483,5,49.86986380377921,3.615916911676136,7,9,5,0
7.345106138787103,10,4.352095850106673,8.012966659980568,7,7,10,1
7.746614633637091,7,18.970122659796573,6.636103096357919,2,4,8,0
7.998886378081692,10,83.69973307437246,6.669858051790976,7,4,5,0
7.632379915921684,4,6.1676584294899826,9.176347856341907,2,6,3,1
8.258410750704417,9,114.49241847907389,3.2670273587292673,4,4,7,0
6.074120220179616,10,154.955506834085,3.211166869482189,1,7,2,1
6.162547369080954,2,24.332064715719916,5.6765713676387906,5,8,7,0
5.349768650542458,9,5.595047072944178,6.126807021720985,1,8,8,2
7.659251845930339,9,11.398521541828629,5.2901034665186835,4,8,6,1
8.16840475526817,5,16.575107904510386,10.92150585741676,9,2,7,1
7.686659299227829,1,11.102543270619485,5.379515883628146,8,10,6,0
9.511738650021305,7,9.881616199608164,4.898549435455571,6,2,4,1
6.99160597175643,10,107.51365519725607,6.248687169762261,8,2,4,1
8.003112483388769,10,4.994562181939501,7.941773824026705,5,2,6,1
5.362448685791028,4,39.65206493632365,4.549144513633209,7,4,4,1
6.419350446288399,9,0.012311208927487887,5.706026699670038,8,5,8,0
8.043306636348666,6,27.203779657758027,7.998569280469017,7,4,9,0
8.273653166114716,3,74.28780557627636,8.109612866189245,4,5,4,0
6.559049578503727,6,10.187544221345162,6.435256200245701,5,4,4,1
6.892601122212899,10,6.15638227486473,10.836782440509001,10,7,4,1
4.723189379978786,6,31.63899277823316,9.961302093391241,6,10,6,1
6.464456198790086,5,37.40655606009953,3.1877676378805226,6,1,3,0
8.33557474527968,2,34.945497393325525,2.6160775606248503,9,1,8,1
7.86280752415985,10,11.539751906074933,7.591428895730717,10,2,6,2
7.750998582071815,10,8.718687862384293,8.73073128928232,2,1,6,2
7.07466053077144,2,93.65165671249473,5.550482030283188,6,10,4,0
7.010594737942265,7,77.0354147863926,4.995608416552343,3,10,4,0
6.0095182907898295,2,18.336876132353314,4.359418812188613,2,3,9,1
8.048242630303802,6,56.161870222340895,3.66397615231259,6,6,3,0
7.631459416584085,5,18.062113619288812,8.272685591823699,4,10,7,0
7.738028271989199,4,16.569696751656593,5.237410078390848,5,6,6,0
6.210947735998629,7,5.115214786800899,6.6036015140219595,5,1,6,1
3.7699856201931334,8,16.675006454706576,2.348388516214022,3,6,4,2
8.645729067630544,4,23.127874378133257,8.00454207135122,4,5,9,0
6.281743815987394,1,0.6828424250830493,7.175556455779297,3,7,1,1
5.705836353935319,1,17.615707563219747,3.310621599500094,7,6,6,0
8.04021836787099,1,45.60934324434714,6.518057642967429,1,7,6,0
6.411981040121305,1,34.18734659148969,6.009486719055177,6,2,3,1
8.589904576069934,5,30.248643731955028,5.099690160314544,4,1,7,1
7.9255089243650465,4,72.09054254493982,1.0,1,7,7,0
8.025353984800716,9,0.5458970316696409,4.679341476497253,1,9,5,1
4.951066433199198,3,24.42878798243679,6.6048622915522435,5,2,7,1
8.8179159780796,7,46.44306725614123,4.902870098885749,5,7,3,0
7.391875796850784,8,23.383080517968985,5.556609926482081,10,3,7,1
6.4460842911306955,6,11.7422312057135,8.993513571980948,7,6,7,1
7.215082701013377,10,4.394176743942461,5.844983977707428,4,3,5,1
4.33564715065252,1,65.5608855876078,1.8064010383440552,9,10,2,1
7.612979217221007,8,19.089533527173916,5.630299278698939,4,5,4,1
5.455942737726893,10,63.14036753729188,6.198788179122859,7,2,8,2
4.970994571234698,3,26.44596530233055,4.349290686076188,5,8,6,1
4.716461220673163,8,33.64342158298713,7.4694971914820165,5,8,5,1
8.669032562484889,4,48.9292178553315,3.0755420549579053,6,7,5,0
6.056104909460817,8,32.28987144856967,5.7245178018848435,8,6,7,1
9.300591564874749,1,15.227668058887838,3.0524821973132044,5,1,9,0
6.196297805421553,3,21.6237775622215,5.408624565084929,3,8,2,0
4.43896306361058,6,48.74348000024316,7.416259720990561,6,1,4,1
5.325213340077012,9,14.035392956002962,5.676640145571009,2,8,5,2
8.853717430010407,2,14.736644248122388,5.55989298525661,8,2,5,1
6.766152733094999,1,3.0174955607540213,6.055540157070631,8,8,4,0
6.177569055264098,10,73.80680812313649,6.15553493794506,3,10,5,1
7.240027338779181,3,2.863504081131825,7.3875038414135386,8,4,12,0
7.752674104251318,4,31.34155602414644,7.399631446210031,9,7,5,0
8.67609822385369,5,15.991854712931621,8.843391766569697,5,5,5,0
9.17274884483939,3,15.607062230129472,6.335233971058757,5,8,8,0
6.460347031316371,10,34.141042568352596,2.678551009779965,6,6,4,1
5.010928470876943,2,2.0835164063768317,7.715897199248687,7,5,4,1
6.379802258315086,2,27.02033127886042,8.699648918409183,3,1,7,1
7.3904207598743294,7,44.35647215717777,10.923390034369646,5,3,6,1
5.554361610684084,9,52.844955968928964,8.903411761553647,1,10,12,2
5.564273627657435,10,5.609064174598276,5.019403179478837,10,9,7,2
7.5156818223248285,2,68.31309110284293,6.374368054977168,5,9,8,0
6.9270214726443236,7,32.02615192248717,5.458746506919485,4,5,3,0
7.04919549311738,7,64.07522728330063,5.186946149793679,1,3,5,1
5.8622569979498955,7,19.92400826090546,5.77302921832674,7,6,6,0
6.654398928691349,3,23.428767102225507,8.57148620426613,1,5,4,1
5.6136502835975435,7,75.41336375726851,2.8216574309773392,8,1,6,1
8.33529761668718,1,69.05042806243343,3.994908735220956,10,2,7,1
8.552874002085629,10,17.834961373314556,8.438986045133259,2,5,6,1
4.230718206642859,1,9.62321366614326,8.907336348147904,10,9,10,1
5.6057337097113855,5,14.985219275053506,4.681008583364766,5,4,9,0
4.755206117364882,2,14.71913959481845,9.301496688610435,6,9,7,1
6.024964098389653,9,10.142614946763425,7.9517641666155034,9,3,6,2
6.874843045314459,7,9.3830066359604,5.464477727908816,7,1,7,1
4.825532170452204,4,59.212026864512765,1.1294688560174686,6,6,0,1
5.6172102803120305,4,2.1726669442105346,2.6639697126645876,5,10,9,1
5.494063941877752,2,33.95990858648727,4.683646624780714,6,7,8,0
7.310900994098416,5,5.69199047031166,7.519873963919656,4,4,5,0
7.104016505554376,4,12.670978995116062,7.526200049095829,1,10,8,0
5.91739366999412,1,1.9055483451887043,5.067101616186261,9,5,14,1
7.265231308209097,8,9.440238947854919,5.537451469274847,5,4,9,1
6.179979873119102,3,43.88503554200049,5.93503730011623,8,3,8,0
6.59251733451092,6,64.88869249293194,5.562523974098361,7,1,5,0
9.510178135447806,4,7.512634965572743,6.327267527337587,8,6,7,0
9.010691577685522,9,18.683336701671923,5.939917686503676,1,10,7,1
5.050628144608604,7,19.064696118788895,2.6515457018160613,9,5,3,1
8.244598626818762,9,62.0432535157773,5.584876867561461,1,1,7,1
8.217094831737388,10,43.16542856794456,5.954804333910195,3,5,6,1
5.277605066871073,3,21.589491832461245,7.979598691855022,8,6,6,0
8.228166465632292,1,33.32788306954829,4.337387736719431,1,10,4,1
9.30689787761883,5,56.38922004520632,6.407810702689808,1,5,6,0
5.316182790633379,3,0.2875422376497068,7.125679992643208,6,1,8,2
5.623745768478605,6,15.4696193986955,5.7033056423843576,5,5,2,1
8.526492200265254,8,71.333217361089,2.49040422925751,6,10,3,1
7.4072429662384724,4,40.44835014296678,8.020138041187225,3,1,7,2
7.827214412859285,5,23.481745386009383,7.494282464053207,10,3,2,1
7.510883824600745,5,22.627996340725108,6.457546760049364,10,2,6,1
7.586043881392216,4,12.820745045160212,6.080660801778288,6,1,4,1
5.010291807533376,4,22.05162625808154,2.437150200896738,2,4,5,1
8.570976559932173,4,31.959666070298482,7.54931327178015,8,2,7,0
8.754384988641661,4,16.25726409749412,8.972792086656753,6,5,5,0
6.655913883897958,4,37.56897265430853,3.772508959156251,4,10,9,0
6.934784575279206,5,59.24860328224831,8.690037312543161,4,1,5,1
4.703338746166416,2,5.041372812886575,8.262915592690712,7,10,7,1
7.771382134026752,2,18.019611983466035,3.713609353299922,3,1,3,1
7.858086162571216,9,15.728477479667808,5.211712801294208,3,10,5,1
6.906713474501034,2,34.89114567320279,3.20912471378066,6,4,6,0
8.686530039805755,6,8.625161252227636,5.869723328542224,9,7,1,1
6.498884153530089,2,30.67045429554527,6.896635124860314,1,2,6,1
7.8469088888404,5,62.986692907603086,3.3590637379594566,5,2,2,1
5.470503491961827,4,16.245329199083205,6.771605550249397,1,1,8,2
6.964671773688643,7,72.57885987215876,7.278251526956988,1,5,7,0
6.738468613145746,7,149.5654297351377,7.306957312437467,3,6,3,0
7.337961883061412,6,3.3645741977217614,6.909005144171257,3,6,10,0
6.445709606749962,10,7.960134765048139,3.5430186472381853,4,2,7,2
6.802791106492498,5,90.1006887692664,5.757051962899911,3,7,5,0
8.23907075716226,1,95.33754945251509,6.704704220628107,6,6,2,0
6.344853644142674,3,3.084488495142247,8.922051244678194,4,8,10,0
4.590134348891981,9,0.45336346054342186,6.004931658975039,8,6,5,2
9.62437585630813,1,5.269913905572264,6.851082588551562,1,9,5,1
9.07218111803573,5,165.73985643135228,4.135946372709597,8,10,4,0
5.0616059573415715,2,5.953514135280141,3.6902119276682566,1,2,4,2
8.034561707867791,4,20.94766256597448,3.4338560205392237,1,7,6,0
6.245537844172985,1,56.59880224715233,5.159463451778289,7,5,6,0
7.39523082299659,3,0.6183779440795454,10.124102306013718,1,1,7,2
7.4413361935202404,10,27.827299032266083,5.1958474811203,9,3,9,1
6.648388299525517,7,9.731437692980096,6.729252707884101,8,4,5,0
5.824351501620406,10,59.487944229526484,7.114195917141991,1,2,8,2
5.964188421525611,3,9.999684307342298,3.816941781927681,2,7,5,1
5.6257121267781365,4,34.82315839344666,5.129786298775723,2,1,5,1
5.752266687654333,2,33.64595531489893,7.248830277865048,2,3,6,1
6.899232564925967,3,7.5113400334147356,6.856654828338846,6,9,8,0
5.926360016333872,9,1.0625734875433368,2.0120107466415176,4,2,8,2
8.02307809856893,3,15.790849243046539,7.188820707914504,8,5,4,0
9.23086923300389,5,10.240636454551925,4.898019218312431,1,4,7,0
6.129920137944936,2,49.66096090654083,4.95036560741427,10,3,2,1
7.359106750803066,4,48.337815439248374,6.809731385927219,4,5,6,0
7.7495276654544005,7,18.320702126192835,9.045871848967586,10,6,3,1
7.708003406378912,7,27.981158393191354,5.599130746611277,5,1,5,1
7.113932901874131,3,27.809898778810005,8.358100431078531,9,2,3,1
8.114023627539584,5,52.661347660129245,3.1181544642363064,5,1,3,1
7.7233734290209854,1,16.601683100061788,6.261486691824261,3,3,5,1
5.143506366509053,10,9.665997721713904,4.917889188143841,4,8,5,1
8.30373409658391,10,9.237968657161197,6.564013973512122,10,8,5,1
8.330936255900113,10,23.048556229379095,5.407385194429796,7,4,9,0
5.855070843732127,1,17.8886842945246,3.317877162072391,1,6,5,1
7.056906753171403,5,17.40102542953613,4.225181274397716,6,9,5,0
8.024993489216603,10,2.8668385298131445,2.7135978402868277,8,7,3,1
6.686029270630957,9,38.039742825970016,3.3861975421025643,1,2,5,2
8.609467071649018,1,7.213906202586542,6.960648749750096,8,2,11,1
10.54580874192904,1,6.580284630295297,5.497925740285555,7,3,6,1
5.821020951047526,4,15.969564712403825,6.461728820256175,1,8,5,0
4.928433095269337,4,7.7545094373700145,9.631154963190145,9,10,6,1
7.455727893407314,2,26.301881194819792,5.408056413575478,3,9,6,0
8.082343757689216,9,13.930827667153894,7.268567866364476,2,3,10,2
6.653700439232846,9,17.875808087451954,6.05627102440251,7,9,4,1
9.179890994981552,2,23.111819915721092,11.525369065463003,3,10,6,0
4.992091300415127,9,6.827182465380906,1.0,1,8,8,2
8.039377934547417,6,5.07925625926127,4.564675448055757,10,5,4,1
6.09120876886166,8,63.713567658943354,7.308047948462962,3,10,8,1
9.579066859310945,10,17.060194870422794,4.494189209144121,6,3,9,1
9.988773029752178,4,15.935626314375682,7.132143114619962,3,7,8,0
5.850015118324978,2,1.0878519463272993,5.879841614206622,5,9,5,1
6.17566429613713,2,20.67323863210102,7.729897676023274,9,6,7,0
8.289381830469702,9,24.234508233454516,3.7357543391446817,7,3,1,2
6.4193040253157285,1,24.55048895351266,6.345684621232709,2,5,6,0
6.931883173101642,7,36.830671666962054,6.932036460026769,1,7,6,0
7.038082630813615,3,5.861541344075154,6.263578316422673,7,8,10,0
4.120490265703515,3,8.719519599156767,6.298824969841777,4,4,6,1
6.9792433808586445,2,49.937495098783224,8.404861811559119,7,2,4,1
5.965408338903739,10,88.22063231640064,2.6401885069902096,6,10,9,1
6.260315766400342,6,4.383140235363742,6.24993438158337,7,2,4,2
9.16544800520322,10,20.653719127581134,3.5817037342414415,4,3,7,1
5.115239658581116,2,7.230682554756232,7.515221873852621,3,8,8,1
8.219807780121966,10,1.858597362695629,4.324132835260568,5,1,6,2
6.581555604502287,4,11.813656571537386,1.0551086838113042,3,7,4,1
6.5803597472562485,10,4.653601366760699,7.5629348284949005,3,6,9,1
8.185557844077566,9,37.12930804098889,5.463257412082063,4,2,5,1
7.5100769418533355,9,22.889417320272887,6.713259232203205,8,9,6,0
7.855919495829296,6,4.658746395708401,8.854017805398122,2,5,6,1
8.452276990799291,4,0.2785367045838713,6.74280217186447,4,2,5,1
6.503037425225016,7,49.53234616010839,6.338856167817897,3,3,8,1
6.081644898238375,1,5.814621201583845,5.905459241541139,7,7,4,1
5.372274210163303,4,27.958631227835774,3.7053870325019767,2,7,7,1
5.761884205031567,5,12.325875527003703,5.569504283809216,1,10,9,1
11.423641637963087,8,26.419451415934454,9.947797156885166,10,1,4,2
8.86701937110518,2,11.378732886981274,5.249561539732204,1,10,6,0
4.973388450687968,5,2.7285960598077477,5.687972681153489,6,4,9,1
5.016313064884645,6,7.567517749009421,8.514169784210692,3,6,9,1
7.722799092577738,5,6.249812028823112,2.917422678196084,7,8,6,0
7.820897196066951,9,16.759503633333782,7.240248101913872,8,3,10,1
7.8233257529760465,10,32.213239874224655,2.8222401603899003,5,3,9,1
6.617566309669453,1,9.187851294964174,6.798377433762919,5,8,12,0
6.811818609995649,3,0.36430105370550625,5.955181103203597,2,8,2,1
7.4918192862390365,2,21.952733925913527,7.224800321596027,8,8,7,0
7.128839509439995,3,27.923823684709344,3.975051259691218,10,1,8,1
3.671049440878697,10,98.80029946607506,4.92993383061686,1,8,4,2
6.6553005541372094,9,26.709246821679827,7.328105906611166,10,8,6,0
5.72289034860953,9,19.112792986227202,4.9803349669963985,9,2,6,2
7.262817128362768,10,25.557368527362232,7.511030521057005,1,9,4,1
11.477888503905115,2,78.8912991203951,6.418339621377504,1,7,4,0
7.551222498211457,3,52.873852302110386,5.108496484139678,1,8,2,0
6.529705470741403,4,11.70157780533778,5.3692916439386495,7,2,11,1
8.382702252965878,9,8.124920290650985,6.007009663337238,4,4,9,1
7.724031830813819,3,9.14011129473703,5.559635771917196,7,7,6,0
7.630141735677762,7,21.060857494358398,7.460499507465899,5,6,5,0
7.910275889823507,3,40.88313066071142,5.257441340951832,7,7,8,0
10.084815347244312,7,20.98819232735125,4.853938147575557,10,1,5,1
5.303667347011126,7,2.1061208623029635,7.820503363065722,7,8,4,1
7.710448115217182,9,38.57509094338331,5.155741671854418,4,7,6,0
5.610428305027693,2,49.19229467546899,4.919256759469982,2,4,7,1
7.833268969513372,6,10.253499800756645,1.0286723968578597,8,1,7,1
5.621970232770859,9,32.7305523934746,3.920993262792141,2,8,3,2
6.373949779592373,2,16.68472803621219,4.322745042673578,9,10,4,0
6.5573651286431405,2,65.97902799055468,4.919738814984051,5,7,8,0
8.463725079017063,5,55.973593075658584,4.555721566742274,9,8,6,0
8.37768166591362,10,22.360510766758082,7.966100297357903,9,10,7,1
5.131423935330423,10,35.28154237510824,4.449704711097835,8,1,1,2
7.082401166499773,10,64.45724152452465,4.598747259522847,8,5,4,1
5.935630217876241,8,20.538530416386315,6.311308394199464,4,9,4,1
5.112242633986998,9,11.273580967747769,3.796636240142638,4,5,8,2
6.674474424363444,2,42.03202500581559,9.127984309693552,2,10,8,1
6.537275817316271,5,7.456389148138032,7.6043135823256245,4,3,8,1
10.640074729518282,7,14.756737866065752,3.6638260957843034,4,9,6,0
7.649439738041044,6,60.2364601189386,8.027334171733674,6,9,2,1
4.933573748868644,6,38.66657410835816,8.443416279039907,3,4,10,1
6.152838993743586,7,15.515926706838373,3.715770526162773,2,4,7,0
8.532074943144098,3,7.25238418548221,3.6696667684823514,8,8,5,0
10.132664159304888,3,13.200224145709617,4.779173708203732,2,7,7,1
4.621025031643063,10,10.026617472499407,3.1695897605101835,8,5,3,2
4.1801134222914325,9,5.810793422973158,4.439422931154454,7,6,7,1
9.806447763057673,8,40.79926252036122,5.199750830562514,3,3,5,2
7.5844212660563555,5,8.71337210971625,7.008304722752962,6,6,4,0
5.69756090218545,6,18.16329216615006,6.1624510063005,6,8,4,1
7.801943629183653,10,14.625943892522683,5.70395698693061,10,10,5,1
3.0463783914746836,1,120.65074801918895,5.033653410150174,5,9,3,1
7.005063259895741,10,14.882654729051668,3.384088500073246,8,3,3,2
7.491731759264628,1,2.500877060460237,7.183435453563974,5,8,5,0
8.386405209306744,4,2.823576513339337,7.138748313647424,7,3,9,1
5.479156071561194,2,26.803144676305592,4.7663028180165705,6,2,0,2
7.128530742105038,7,27.441026271334785,3.7976897177511537,7,5,3,0
5.611863060910619,2,16.27769369091704,9.112208875054167,9,4,8,1
7.383075633511476,10,16.96076125581597,6.493460902173863,3,5,9,1
5.656980516455464,2,1.6632434092084734,6.793936582650085,10,6,6,1
6.387848741259669,5,21.804004918099686,6.880295721399516,7,3,7,1
5.506276907814657,4,21.08014027512884,3.595032602837414,10,1,12,1
7.976704362735486,8,4.85966569646546,8.998553168033734,3,4,5,2
8.287676674984997,4,3.289068764973623,5.193004134111538,2,6,3,1
6.64806914506388,6,3.9570384798339764,7.644084007857886,7,2,3,1
7.0573569924400426,5,3.1951099471626265,8.916865406853557,4,2,4,1
4.827112878049684,2,28.22581809181524,6.1627520640363995,1,1,2,2
6.5504850279898195,8,6.562695119931129,3.637043182529767,6,9,7,1
6.924693074437383,2,8.687722872762063,1.013058973028528,6,3,6,1
10.931189636544962,9,5.719279628412485,5.923168381396124,6,2,5,2
5.332049461338754,9,94.9851601916878,6.500288895465108,2,4,6,1
9.196265858128656,3,57.85160475911257,4.838449732628762,1,6,3,1
8.495288160198712,4,7.86022849892608,6.271370906913834,3,1,3,1
7.420954606735204,8,11.90555252064507,6.8606896763421155,2,9,5,1
9.6379307262927,9,7.067601002034007,7.987855581589271,6,9,4,1
7.558158208910294,3,20.31089060758885,5.542869217747581,6,8,12,0
7.583738793501893,5,0.5941611127104225,5.909316653079873,5,6,4,0
6.920319020473682,8,33.38450167068926,5.642799341132892,10,4,5,1
8.835353323627942,3,22.21711182148064,6.067189266653699,10,2,1,1
8.644703850716326,7,68.67198509494841,4.973631238152272,5,8,9,0
6.061484068755681,8,5.387894830371814,4.964069231011032,9,7,3,1
5.021129208101849,10,48.905944590219654,5.089954321455396,5,4,1,1
6.6955290439065145,3,47.100893591856874,6.312532483238994,10,3,5,0
5.7999421534035305,2,4.08081877407671,4.305371944297726,6,6,12,1
6.904713138076968,10,15.252816275099208,5.09801213374718,4,1,7,1
8.856157202026209,7,5.595405002924525,9.617179934242817,10,2,6,1
6.314047517369815,9,8.81987891367326,7.792798681008765,1,7,9,1
6.935764928032638,1,9.165043962822395,4.0858378454667665,4,3,6,1
7.087034102212593,3,24.373898319365694,7.729345861187136,2,1,7,1
8.272646323307928,5,15.90081047499271,7.25478414816737,10,2,7,0
3.629665999023092,3,88.54158997064516,5.792160977042323,3,10,6,1
6.089949557852055,1,4.052954892040236,4.584054105987196,7,10,9,0
7.316925538419209,7,109.13661988142903,4.356971775029525,7,9,7,0
8.800118434640291,7,7.865835334648292,6.447680345566472,1,7,6,1
6.262146328740692,10,44.467502079389824,4.307532675606985,8,7,5,1
4.185170940937189,8,12.41867828088518,8.19444265934365,7,10,8,2
7.929567168949204,5,4.632370261340906,8.761613176910018,1,8,8,1
6.046956416761556,10,58.534444204005744,5.914391004863815,8,8,4,1
5.215500011364458,5,11.082425157244046,8.277561623844258,2,9,6,1
6.063481915430164,5,32.26346571151391,5.176902103394504,8,2,3,1
6.723211963516226,1,25.072007510124788,4.571296433431761,3,8,6,0
6.09288300319268,10,19.145926995178513,8.20055036029048,10,8,6,1
3.6916509143513965,5,20.544626575673853,9.159733911211015,7,5,8,1
8.345599295330699,6,39.52969295686096,9.926315973984433,6,5,6,0
8.912312561918084,1,2.755989666927447,6.665310142954216,5,4,7,0
7.977282987009259,7,33.09493862098855,7.724220790379249,10,5,6,0
5.293471494362775,1,67.8467787800988,6.621234456932297,2,2,6,2
6.697762699078723,2,1.7857555725427272,8.80675731339718,2,2,1,2
6.990218027155813,2,4.547486257012558,6.8665682668785175,1,5,5,1
7.898191584342865,5,37.83025947995938,7.610167577324067,9,3,3,1
8.002510733077122,10,17.24928117983452,3.7291630895942682,8,1,5,1
5.898739301832256,7,15.502726527952381,5.537674449264655,8,9,7,0
7.1229933346203405,1,4.4190577941759805,7.627272297284471,1,2,4,1
7.685920606922862,10,21.20339294533781,7.4479454881387355,5,10,6,1
9.18373348322015,1,4.05897071709945,7.797806419738219,6,2,8,1
8.056759809737084,1,19.42345119487677,6.2413092943817725,2,4,10,0
8.183585031063279,6,43.26884135892778,4.695955993729441,10,2,7,1
7.125739941894041,2,8.9628713031785,5.882106932962092,5,7,8,0
9.115688717805256,1,19.663184199214253,6.094068728017007,6,10,3,0
7.614644193939246,6,144.90935720755968,6.483481617065151,9,1,5,0
5.708368134739644,2,34.8130756011122,4.064269146229826,10,2,5,2
9.105054955187786,6,55.23292327920978,5.468266828625405,1,5,6,0
8.046854908808541,10,16.07648892207083,5.822664781011742,10,2,7,1
6.335433968307276,8,43.81255852921967,1.5155566825119413,3,9,10,1
6.280760548901135,2,1.2405757111957054,7.665009562747537,9,4,5,0
7.4448633177111425,9,3.9344105266703093,6.328031913281222,1,9,10,1
7.694777192901377,8,6.809675322441627,6.530637740896438,1,1,8,2
7.295938398446809,10,15.422524039285952,4.969007377943439,1,1,6,1
7.466963010164327,1,56.07442239075313,7.172500751060506,7,1,6,1
9.549936061864571,7,12.751644473366103,4.336148352133125,5,4,9,0
8.607314728352328,10,31.89340423471382,4.650371511537726,6,9,8,1
7.285953386897536,6,37.065379390709026,7.256660091483593,8,8,8,0
8.411965871151224,6,26.469896130123715,6.7143234722881004,2,7,7,0
5.451214144708691,6,13.259608106219213,3.4447994696634128,2,1,7,2
7.596890574920213,6,25.815276336877986,9.154741740176071,3,3,9,1
9.713959524599666,10,12.568621967955696,4.483004692853706,3,9,2,2
6.67293115691144,7,2.6280325139504237,5.734812890757322,3,9,3,1
